occ_group,occ,No qualification,Cert III/IV,Dip/Ad-dip,Bachelor
Professionals,"Information and Organisation Professionals, nfd",9.517045454545453,3.2670454545454537,9.339488636363635,77.87642045454545
Professionals,Intelligence and Policy Analysts,6.749919859510237,3.476006634238805,4.784735675758547,84.98933783049242
Professionals,Interior Designers,9.631679898997257,5.598854007332411,25.860101488333694,58.90936460533665
Professionals,Journalists and Other Writers,11.951185653529198,3.2458763992478454,6.631835333610975,78.17110261361199
Professionals,Judicial and Other Legal Professionals,6.312573137433364,2.8669873878559353,4.046937979456508,86.7735014952542
Professionals,Land Economists and Valuers,10.416710270202389,5.010569497059377,8.945352560748445,75.62736767198977
Professionals,Librarians,6.829679595278246,3.181858524895713,7.859234933877696,82.12922694594835
Professionals,Life Scientists,2.3615824461903214,1.2923620473246247,2.064060248245084,94.28199525823997
Professionals,Management and Organisation Analysts,11.294052713612176,4.55812217959631,8.120819194875564,76.02700591191595
Professionals,Marine Transport Professionals,22.935140367860605,28.089060987415294,29.285575992255566,19.690222652468538
Professionals,"Media Professionals, nfd",14.279661016949154,4.75635593220339,8.36864406779661,72.59533898305085
Professionals,Medical Imaging Professionals,1.255053315115575,0.346513036496556,5.869592776752638,92.52884087163524
Professionals,Medical Laboratory Scientists,1.988548332771977,0.27349275850454696,1.6220949814752441,96.11586392724823
Professionals,"Medical Practitioners, nfd",1.551538046411225,0.0809498111171074,0.4047490555855369,97.96276308688613
Professionals,Middle School Teachers (Aus) / Intermediate School Teachers (NZ),0,0,0.44964028776978415,99.5503597122302
Professionals,Midwives,1.2233758900843816,0.111358574610245,3.1101979359452936,95.55506759936009
Professionals,Mining Engineers,2.820948917952026,2.815084159286845,3.231482024514691,91.13248489824643
Professionals,Ministers of Religion,7.257304429783224,5.855945235378739,16.002777915571208,70.88397241926683
Professionals,"Miscellaneous Education Professionals, nfd",10.395841663334666,8.396641343462615,14.554178328668533,66.65333866453419
Professionals,Multimedia Specialists and Web Developers,12.428603219345744,4.504487797641124,12.237593650322674,70.82931533269044
Professionals,Music Professionals,28.86350167906762,7.252913676170409,10.239020214657272,53.644564430104694
Professionals,"Natural and Physical Science Professionals, nfd",1.8782158527731307,0.5808264149752201,1.0511695444931974,96.48978818775846
Professionals,Nurse Educators and Researchers,0.49976038885465873,0.4381460943383309,7.071951803929623,91.99014171287739
Professionals,Nurse Managers,1.7933178633383646,1.360758780724086,9.288755716763918,87.55716763917364
Professionals,Nutrition Professionals,1.5025807684955077,0.5314471420378513,2.4278340661441407,95.53813802332252
Professionals,Occupational and Environmental Health Professionals,11.659430709309955,14.282523417977748,21.83630449653093,52.22174137618137
Professionals,Occupational Therapists,0.6482932842294289,0.04869808707826696,0.5919861210451828,98.71102250764713
Professionals,Optometrists and Orthoptists,1.5110860048015815,0.5931365626323966,1.6193569646471777,96.27642046791884
Professionals,Other Engineering Professionals,2.930507827415044,4.056891943489882,4.486445208094693,88.52615502100039
Professionals,Other Health Diagnostic and Promotion Professionals,5.660870019322157,4.715650947830174,9.645412293070134,79.97806673977753
Professionals,Other Information and Organisation Professionals,14.09902357234441,7.08649768221718,9.599072886872474,69.21540585856593
Professionals,Other Medical Practitioners,2.6334552312610686,1.6789714574852228,1.6168725131672763,94.07070079808643
Professionals,Other Natural and Physical Science Professionals,2.6585174926235924,1.0929126272053955,2.333353405190582,93.91521647498043
Professionals,Pharmacists,2.584928186389783,0.5046850692811403,0.43504214753445963,96.4753445967946
Professionals,Photographers,28.2590650497034,10.525783005689064,22.025388212904666,39.18976373170287
Professionals,Physiotherapists,0.7718946047678796,0.057214554579673775,0.7548306148055207,98.41606022584693
Professionals,Podiatrists,0.9499372167931428,0.04913468362723153,4.351149205655948,94.64977889392368
Professionals,Primary School Teachers,1.0054781328504905,0.1850658191277754,2.6113817786317437,96.19807426938999
Professionals,Private Tutors and Teachers,15.970970496157861,6.957356987003132,14.017882553837396,63.05378996300162
Professionals,"Professionals, nfd",8.900078312368459,3.5742254417307033,5.814081542753658,81.71161470314718
Professionals,Psychiatrists,0.3060263653483992,0.09416195856873823,0.423728813559322,99.17608286252354
Professionals,Psychologists,0.6870705808869457,0.07287112221528214,0.7703518634186965,98.46970643347908
Professionals,Public Relations Professionals,10.099218520790547,3.4139706078467977,6.311844877710506,80.17496599365215
Professionals,Registered Nurses,2.977487478368213,3.244864745759654,9.316841417576287,84.46080635829584
Professionals,"Sales, Marketing and Public Relations Professionals, nfd",10.670110099225228,4.621448960173985,9.501155362240045,75.20728557836074
Professionals,"School Teachers, nfd",4.380742741841346,1.902713158904064,5.1878533193256295,88.52869077992897
Professionals,Secondary School Teachers,0.9949696027042483,0.15936269492334199,1.5495517810374786,97.29611592133493
Professionals,"Social and Welfare Professionals, nfd",9.16972324108036,9.036345448482829,10.570190063354453,71.22374124708237
Professionals,Social Professionals,10.602503912363067,4.847417840375587,12.08528951486698,72.46478873239437
Professionals,Social Workers,3.7452366741655574,2.857995500665718,7.335521785042009,86.06124604012672
Professionals,Software and Applications Programmers,7.610903109358197,1.8148316362429786,4.615442541705594,85.95882271269323
Professionals,Solicitors,1.3397514575023013,0.05561521939245167,0.4752224608775698,98.12941086222767
Professionals,Special Education Teachers,2.5503792303029407,1.4799591939323151,3.1757765719946183,92.79388500377013
Professionals,Specialist Physicians,0.8164660312155849,0.030380131394068276,0.2506360840010633,98.90251775338928
Professionals,Surgeons,1.1168465509150634,0.21116846550915064,0.4645706241201314,98.20741435945567
Professionals,Surveyors and Spatial Scientists,10.30573758401989,7.183042204850503,22.269748625129065,60.24147158600055
Professionals,Teachers of English to Speakers of Other Languages,1.8382942339550044,0.6412654304494201,2.2978677924437556,95.22257254315181
Professionals,Technical Sales Representatives,29.426438327082302,18.81501663010403,11.389852098223763,40.36869294458992
Professionals,Telecommunications Engineering Professionals,8.597359348983373,7.802349851082291,10.564949227269528,73.0353415726648
Professionals,"Tertiary Education Teachers, nfd",2.4760647078243645,5.7774843182568505,11.852096401452625,79.89435457246617
Professionals,Training and Development Professionals,17.566190694171674,21.965121601866482,18.167185954135352,42.3015017498265
Professionals,University Lecturers and Tutors,1.6238494056181658,0.32476988112363314,0.7748585750721465,97.27652213818605
Professionals,Urban and Regional Planners,3.975310602151391,2.0839121978327313,3.751041956098916,90.18973524391696
Professionals,Veterinarians,1.5543371437438578,0.9853618165830446,1.0422593492991257,96.41804169037397
Professionals,Visual Arts and Crafts Professionals,28.55548992583842,12.325260878125615,14.694493666732296,44.42475552930367
Professionals,Vocational Education Teachers (Aus) / Polytechnic Teachers (NZ),5.924288689297441,21.934049648017787,24.364068428920035,47.77759323376474
Professionals,"Welfare, Recreation and Community Arts Workers",8.342256768162864,9.193867395658803,16.881039065747867,65.58283677043046
Sales Workers,"Auctioneers, and Stock and Station Agents",49.994264081679475,22.40449695996329,13.284386830331535,14.316852128025696
Sales Workers,Checkout Operators and Office Cashiers,56.20545716651132,13.316389446930705,8.610697806364957,21.86745558019302
Sales Workers,ICT Sales Assistants,37.06910942325349,11.877138803104918,11.945997829897339,39.107753943744264
Sales Workers,Insurance Agents,35.34728541097968,14.301890607623092,18.75644525326054,31.59437872813669
Sales Workers,Models and Sales Demonstrators,53.6667882848519,17.891140668015524,11.808020166506351,16.634050880626223
Sales Workers,Motor Vehicle and Vehicle Parts Salespersons,52.05651320096007,30.547676194632338,8.205791590037718,9.190019014369877
Sales Workers,Other Sales Assistants and Salespersons,53.28295721433677,20.657612580414582,10.356887572756051,15.702542632492598
Sales Workers,Other Sales Support Workers,42.32661387089033,16.648668106551476,12.652987760979123,28.371730261579074
Sales Workers,Pharmacy Sales Assistants,49.79748205120707,23.762593399523315,9.587799207474887,16.852125341794736
Sales Workers,Real Estate Sales Agents,32.75357077003815,20.46012226430081,18.095329276768368,28.69097768889267
Sales Workers,Retail and Wool Buyers,26.44150844343337,8.089071659812756,17.459970251115582,48.00944964563829
Sales Workers,Retail Supervisors,52.0611575292816,19.92388691770631,10.71496699858838,17.299988554423717
Sales Workers,Sales Assistants (General),53.5041880479248,15.975584741706708,10.769672015422032,19.75055519494646
Sales Workers,"Sales Assistants and Salespersons, nfd",47.43419434194342,13.91881918819188,11.478474784747847,27.168511685116854
Sales Workers,Sales Representatives,40.27369655942769,17.61991765528042,13.458899207705716,28.647486577586182
Sales Workers,"Sales Workers, nfd",42.95368154301,17.682669294664226,12.276502886104462,27.08714627622131
Sales Workers,Service Station Attendants,46.356102614100294,13.417829504600572,8.579611236365853,31.646456644933274
Sales Workers,Street Vendors and Related Salespersons,38.88259035871389,17.3098725681375,11.119677112149109,32.6878599609995
Sales Workers,Telemarketers,46.729365524985965,16.872543514879283,11.351300767359163,25.046790192775592
Sales Workers,Ticket Salespersons,39.224873106877915,15.843659453794464,17.95614738096706,26.97532005836056
Sales Workers,Visual Merchandisers,36.09101294744859,12.604722010662604,26.951637471439454,24.35262757044935
Technicians and Trades Workers,Agricultural Technicians,21.431682880789896,19.674749528096417,13.169740090024685,45.723827501089005
Technicians and Trades Workers,Airconditioning and Refrigeration Mechanics,8.704061895551257,83.40586718246294,5.210348162475823,2.679722759509994
Technicians and Trades Workers,Aircraft Maintenance Engineers,4.568421454039316,71.03361488741015,15.449882738764849,8.948080919785689
Technicians and Trades Workers,Animal Attendants and Trainers,46.93450855795838,23.77575074305627,11.544532130777904,17.745208568207442
Technicians and Trades Workers,"Architectural, Building and Surveying Technicians",15.993216176944717,40.528484548694685,21.11376594927149,22.364533325089102
Technicians and Trades Workers,"Automotive and Engineering Trades Workers, nfd",9.336529033663798,81.99150234230308,5.746813378363656,2.925155245669463
Technicians and Trades Workers,Automotive Electricians,4.268664205584029,91.22253682663703,2.9532991649044837,1.555499802874449
Technicians and Trades Workers,Bakers and Pastrycooks,27.29318909700257,47.31341655677075,12.85236928995667,12.541025056270017
Technicians and Trades Workers,Boat Builders and Shipwrights,25.257378174330814,66.39498970487303,4.941660947151682,3.4059711736444758
Technicians and Trades Workers,Bricklayers and Stonemasons,28.352718958146934,67.02455512476389,2.7692171742276126,1.853508742861561
Technicians and Trades Workers,"Building and Engineering Technicians, nfd",16.70160230219917,23.252922158667,34.4050875759406,25.640387963193238
Technicians and Trades Workers,Butchers and Smallgoods Makers,23.15034502743919,71.8472098962201,2.0357524496042596,2.966692626736457
Technicians and Trades Workers,Cabinetmakers,15.835642909812096,78.01622212616644,3.4071550255536627,2.740979938467797
Technicians and Trades Workers,Canvas and Leather Goods Makers,49.9312005503956,34.537323701410394,7.567939456484348,7.963536291709667
Technicians and Trades Workers,Carpenters and Joiners,9.727875725677196,84.05566620220002,3.690889557477124,2.5255685146456552
Technicians and Trades Workers,Chefs,17.381056213864714,48.15113077863601,20.388796288616764,14.079016718882517
Technicians and Trades Workers,"Chemical, Gas, Petroleum and Power Generation Plant Operators",21.99544989943618,55.583764713640406,12.816116588084011,9.604668798839395
Technicians and Trades Workers,Civil Engineering Draftspersons and Technicians,17.01275749710057,18.931904788203457,40.379411277406525,23.675926437289444
Technicians and Trades Workers,Clothing Trades Workers,41.093434909253865,15.43244454402868,22.13197400851445,21.342146538203004
Technicians and Trades Workers,"Construction Trades Workers, nfd",30.140485312899106,57.75507308074358,5.193699446573009,6.910742159784305
Technicians and Trades Workers,Cooks,39.89118357025174,23.434614353040345,20.656730142917354,16.017471933790564
Technicians and Trades Workers,Electrical Distribution Trades Workers,6.927321826934366,86.72067629446988,3.9421157684630743,2.4098861101326756
Technicians and Trades Workers,Electrical Engineering Draftspersons and Technicians,9.39996866677111,52.348425505248315,23.10512298292339,15.146482845057184
Technicians and Trades Workers,Electricians,3.7055498725661877,88.3261525391404,5.51779738890719,2.450500199386237
Technicians and Trades Workers,Electronic Engineering Draftspersons and Technicians,13.174915635545556,40.11529808773903,24.23368953880765,22.47609673790776
Technicians and Trades Workers,"Electronics and Telecommunications Trades Workers, nfd",32.639405204460964,54.01486988847584,7.843866171003717,5.5018587360594795
Technicians and Trades Workers,Electronics Trades Workers,30.66588720618568,35.82907755264116,16.602508245000607,16.902526996172554
Technicians and Trades Workers,"Electrotechnology and Telecommunications Trades Workers, nfd",11.008593396653097,79.20398009950249,5.6173677069199455,4.170058796924469
Technicians and Trades Workers,"Engineering, ICT and Science Technicians, nfd",17.350393023122383,15.680761948476677,18.239715416834013,48.72912961156693
Technicians and Trades Workers,Floor Finishers,45.487135560420036,47.60635766631769,3.3564924970654486,3.5500142761968214
Technicians and Trades Workers,Florists,27.526273241713827,41.850242522231206,12.67178658043654,17.951697655618432
Technicians and Trades Workers,"Gallery, Library and Museum Technicians",17.813141683778234,10.279774127310063,33.82315195071868,38.083932238193015
Technicians and Trades Workers,Gardeners,35.36982428647816,46.89735132645444,10.734989702838206,6.997834684229196
Technicians and Trades Workers,Glaziers,32.714941153002194,62.360719272748,2.5220141916730783,2.402325382576729
Technicians and Trades Workers,Graphic Pre-press Trades Workers,18.650739785530064,35.30609474684404,24.053210261979096,21.9899552056468
Technicians and Trades Workers,Greenkeepers,30.777827447474298,55.68842199374161,10.172664282521232,3.361086276262852
Technicians and Trades Workers,Hairdressers,6.47167719184699,83.47031137718851,8.258181800876596,1.7998296300878973
Technicians and Trades Workers,ICT Support Technicians,21.024692711812033,12.833830111750224,18.08040832195229,48.061068854485455
Technicians and Trades Workers,Jewellers,24.04743220856221,43.979422791873745,12.98282326270817,18.990321736855872
Technicians and Trades Workers,Mechanical Engineering Draftspersons and Technicians,11.489682594090628,34.72269829300062,31.164735723589498,22.622883389319256
Technicians and Trades Workers,Medical Technicians,21.116077930516813,28.587593407947654,15.904278560145196,34.39205010139034
Technicians and Trades Workers,"Metal Casting, Forging and Finishing Trades Workers",39.94317509174855,48.620812122647095,6.949212738250267,4.486800047354091
Technicians and Trades Workers,Metal Fitters and Machinists,7.192709071162111,85.37281012419135,5.047614550376982,2.3868662542695693
Technicians and Trades Workers,Motor Mechanics,8.063661823521763,83.0496271698209,6.244390103111095,2.642320903546248
Technicians and Trades Workers,Nurserypersons,25.76049287639584,34.244641252727504,20.652034398665126,19.342831472211522
Technicians and Trades Workers,Other Building and Engineering Technicians,21.5831779306797,44.76496688315864,15.655584849848884,17.996270336312776
Technicians and Trades Workers,Other Miscellaneous Technicians and Trades Workers,32.39366884413282,34.03076136781076,15.936496781715672,17.63907300634074
Technicians and Trades Workers,Painting Trades Workers,32.12028930338789,59.314807765512,4.651693947468595,3.9132089836315185
Technicians and Trades Workers,Panelbeaters,12.551229508196721,84.44672131147541,1.7827868852459015,1.2192622950819672
Technicians and Trades Workers,"Panelbeaters, and Vehicle Body Builders, Trimmers and Painters, nfd",16.850013415615777,77.9178964314462,2.3879796082640192,2.8441105446740007
Technicians and Trades Workers,Performing Arts Technicians,27.903366437700697,17.22348637900602,24.78574314697063,30.08740403632265
Technicians and Trades Workers,Plasterers,40.89269650888841,51.88005997001499,4.0051402869993575,3.2221032340972373
Technicians and Trades Workers,Plumbers,9.11606330454498,87.07805671156456,2.6398025089124566,1.1660774749779985
Technicians and Trades Workers,Precision Metal Trades Workers,18.29344633312467,63.06158809649925,7.950113160302403,10.694852410073675
Technicians and Trades Workers,Primary Products Inspectors,20.81616889804325,24.240473738414007,15.229145211122555,39.71421215242019
Technicians and Trades Workers,Print Finishers and Screen Printers,41.879995952645956,43.377516948295046,6.6578973995750275,8.084589699483963
Technicians and Trades Workers,Printers,27.59358620475762,54.45212914431039,8.6344322798747,9.319852371057284
Technicians and Trades Workers,Roof Tilers,32.36702359188648,65.02132845825716,1.3058239749281797,1.3058239749281797
Technicians and Trades Workers,Safety Inspectors,16.188014551024317,28.661688684663986,22.257323377369328,32.89297338694237
Technicians and Trades Workers,Science Technicians,17.96893162844764,16.14075874458417,16.635316495825847,49.25499313114234
Technicians and Trades Workers,Shearers,63.08669243511872,34.161605006442116,1.4816859930057062,1.2700165654334623
Technicians and Trades Workers,Sheetmetal Trades Workers,19.736015084852294,75.89042530902996,2.5927089880578253,1.7808506180599204
Technicians and Trades Workers,Signwriters,31.802012399634105,54.771826405122475,7.749771318223397,5.676389877020022
Technicians and Trades Workers,Structural Steel and Welding Trades Workers,16.179631623883953,78.60277933901672,3.1393058946185164,2.078283142480811
Technicians and Trades Workers,"Technicians and Trades Workers, nfd",23.086951058616574,50.243450398944525,12.340579254884714,14.329019287554187
Technicians and Trades Workers,Telecommunications Technical Specialists,14.495250026098757,23.086961060653515,20.3674705084038,42.05031840484393
Technicians and Trades Workers,Telecommunications Trades Workers,24.03557165795216,47.67453030864452,12.746510766190458,15.543387267212866
Technicians and Trades Workers,Toolmakers and Engineering Patternmakers,14.343707713125847,58.741542625169146,19.972936400541272,6.941813261163735
Technicians and Trades Workers,Upholsterers,36.03847309888789,57.00330628193568,3.3363390441839496,3.6218815749924858
Technicians and Trades Workers,Vehicle Body Builders and Trimmers,30.941908950705436,64.16861826697892,2.9531044724967157,1.9363683098189295
Technicians and Trades Workers,Vehicle Painters,17.74344450906516,79.33597997319644,1.8307330518117684,1.0898424659266188
Technicians and Trades Workers,Veterinary Nurses,25.02874325638985,48.71613454792017,14.834468323457445,11.42065387223254
Technicians and Trades Workers,Wall and Floor Tilers,35.79437387776817,55.87284697745561,4.187005386712775,4.145773758063443
Technicians and Trades Workers,Wood Machinists and Other Wood Trades Workers,36.18716622870221,46.43553445791302,5.518352123421208,11.85894718996355
